fifa_version,short_name,overall,potential,age,league_name,club_name,nationality_name,pace,shooting,passing,dribbling,defending,physic
23,W. Jenkins-Davies,52,65,17,League One,Plymouth Argyle,Wales,66.0,43.0,52.0,52.0,45.0,51.0
23,A. Andresen,52,73,16,Superliga,Silkeborg,Denmark,,,,,,
23,A. Armour,52,68,19,Major League Soccer,Charlotte,United States,66.0,27.0,35.0,48.0,48.0,55.0
23,H. Sohna,52,65,20,Championship,Sunderland,England,64.0,39.0,52.0,52.0,47.0,54.0
23,O. Tipton,52,67,18,Premier League,Wolverhampton Wanderers,England,53.0,42.0,39.0,37.0,52.0,55.0
23,J. Scanlon,52,62,18,League Two,Rochdale,England,67.0,46.0,52.0,55.0,43.0,51.0
23,A. Jipa,52,61,20,Liga 1,Chindia Târgovişte,Romania,69.0,44.0,49.0,53.0,42.0,62.0
23,S. Hall,52,70,17,A-League,Adelaide United,Australia,,,,,,
23,C. Hegardt,52,67,20,Major League Soccer,Charlotte,United States,73.0,46.0,53.0,58.0,41.0,51.0
23,Hong Jang Woo,52,62,20,K League 1,Jeonbuk Motors,Korea Republic,71.0,42.0,46.0,54.0,43.0,47.0
23,Lee Joon Ho,52,65,19,K League 1,Jeonbuk Motors,Korea Republic,52.0,53.0,36.0,46.0,19.0,54.0
23,B. Curtis,52,67,18,Premier Division,St Patrick's,Republic of Ireland,62.0,29.0,37.0,41.0,52.0,57.0
23,S. Lawton,52,62,18,League Two,Crewe Alexandra,England,71.0,27.0,40.0,50.0,46.0,46.0
23,J. Castellano,52,71,18,Major League Soccer,New York RB,Venezuela,79.0,44.0,53.0,60.0,43.0,51.0
23,D. Las,52,69,20,Major League Soccer,Austin,United States,,,,,,
23,D. Davies,52,69,17,National League,Wrexham,Wales,73.0,33.0,39.0,48.0,47.0,58.0
23,G. Lillienberg,52,70,18,Allsvenskan,IFK Göteborg,Sweden,,,,,,
23,J. Morris,52,61,23,Major League Soccer,Columbus Crew,United States,65.0,25.0,33.0,49.0,51.0,57.0
23,A. Nolan,52,66,19,Premier Division,UCD,Republic of Ireland,64.0,43.0,52.0,50.0,36.0,52.0
23,Kim Chan Yong,52,59,21,K League 1,Suwon,Korea Republic,,,,,,
23,C. Maxim,52,70,19,Liga 1,UTA Arad,Romania,71.0,26.0,38.0,48.0,47.0,58.0
23,E. Brienza,52,69,20,Major League Soccer,Vancouver Whitecaps,Canada,67.0,54.0,38.0,52.0,19.0,53.0
23,D. Kanu,52,72,17,League One,Charlton Athletic,England,70.0,51.0,37.0,50.0,20.0,48.0
23,T. Campbell,52,65,18,League One,Charlton Athletic,England,75.0,47.0,42.0,56.0,24.0,40.0
23,S. Abramowicz,52,69,18,Ekstraklasa,Jagiellonia Białystok,Poland,,,,,,
23,J. Karadogan,52,66,18,League Two,Newport County,Wales,64.0,43.0,50.0,55.0,43.0,53.0
23,K. Franklin,52,68,19,Major League Soccer,Toronto,Canada,67.0,33.0,48.0,54.0,47.0,42.0
23,A. Skjold,52,69,19,Eliteserien,Strømsgodset,Norway,64.0,46.0,51.0,59.0,31.0,40.0
23,A. Kasumovic,52,65,20,A-League,Adelaide United,Australia,72.0,49.0,37.0,52.0,18.0,58.0
23,H. Giles,52,59,17,League Two,Harrogate Town,England,,,,,,
23,J. Hopkins,52,72,18,Major League Soccer,DC United,United States,61.0,38.0,51.0,50.0,39.0,58.0
23,H. Gedő,52,70,18,Liga 1,Sepsi,Romania,,,,,,
23,S. Dávila,52,61,22,Primera Division,Estudiantes Mérida,Venezuela,62.0,46.0,47.0,52.0,57.0,50.0
23,J. Marquez,52,72,18,Primera Division,Estudiantes Mérida,Venezuela,58.0,26.0,26.0,29.0,54.0,59.0
23,C. Gavilán,52,69,18,Primera División,General Caballero JLM,Paraguay,65.0,50.0,50.0,49.0,36.0,55.0
23,Z. Sapsford,52,62,19,A-League,Western Sydney Wanderers,Australia,78.0,48.0,41.0,55.0,30.0,46.0
23,Hu Hetao,52,69,18,Super League,Chengdu Qianbao,China PR,61.0,27.0,34.0,48.0,48.0,54.0
23,Chen Guokang,52,56,23,Super League,Meizhou Hakka,China PR,67.0,43.0,47.0,53.0,30.0,43.0
23,Xu Lei,52,59,22,Super League,Meizhou Hakka,China PR,54.0,37.0,48.0,49.0,50.0,56.0
23,Wang Dongsheng,52,55,25,Super League,Hangzhou,China PR,60.0,26.0,31.0,48.0,51.0,50.0
23,H. Melland,52,71,17,Eliteserien,Aalesund,Norway,64.0,39.0,51.0,56.0,50.0,47.0
23,M. Chakladar,52,57,24,Super League,Chennaiyin,India,60.0,27.0,34.0,47.0,53.0,56.0
23,A. Al Bishi,52,64,20,Pro League,Al Wahda,Saudi Arabia,63.0,51.0,42.0,50.0,21.0,60.0
23,M. Al Mosabbah,52,64,20,Pro League,Al Khaleej,Saudi Arabia,58.0,41.0,49.0,53.0,49.0,54.0
23,I. Aalberg,52,75,17,Eliteserien,Kristiansund,Norway,54.0,26.0,39.0,42.0,52.0,54.0
23,V. Loturi,52,63,21,Premiership,Ross County,Canada,59.0,41.0,52.0,54.0,49.0,53.0
23,N. Al Bishi,52,61,20,Pro League,Al Shabab,Saudi Arabia,67.0,41.0,52.0,55.0,34.0,44.0
23,M. Al Khaibari,52,60,20,Pro League,Al Hilal,Saudi Arabia,58.0,23.0,34.0,32.0,51.0,63.0
23,N. Al Hadhood,52,61,20,Pro League,Al Hilal,Saudi Arabia,59.0,34.0,48.0,50.0,49.0,57.0
23,Y. Fawaz,52,65,19,Pro League,Al Batin,Saudi Arabia,83.0,45.0,38.0,57.0,22.0,35.0
23,T. Koch,52,65,19,3. Liga,Hallescher FC,Germany,59.0,31.0,42.0,49.0,52.0,51.0
23,J. Warshawsky,52,68,17,A-League,Western Sydney Wanderers,Australia,,,,,,
23,R. Jones,52,53,26,Premier Division,Finn Harps,Scotland,50.0,53.0,36.0,48.0,25.0,72.0
23,S. Sarbinowski,52,64,18,Ekstraklasa,Warta Poznań,Poland,64.0,50.0,49.0,56.0,43.0,57.0
23,F. Keidel,52,64,19,3. Liga,Ingolstadt,Germany,65.0,40.0,53.0,50.0,45.0,50.0
23,J. Ackroyd,52,65,19,League One,Barnsley,England,59.0,36.0,49.0,49.0,50.0,57.0
23,M. Nasti,52,67,18,Serie B,Cosenza,Italy,52.0,54.0,43.0,51.0,24.0,41.0
23,S. Mandal,52,64,21,Super League,Kerala Blasters,India,76.0,46.0,45.0,52.0,30.0,53.0
23,T. Al Mutairi,52,61,21,Pro League,Al Taawon,Saudi Arabia,76.0,50.0,36.0,52.0,17.0,57.0
23,B. Schieber,52,66,18,2. Bundesliga,Sandhausen,Germany,53.0,24.0,36.0,34.0,52.0,59.0
23,S. Asiri,52,62,21,Pro League,Abha,Saudi Arabia,65.0,46.0,49.0,52.0,34.0,50.0
23,N. De Ridder,52,70,18,Jupiler Pro League,Gent,Belgium,65.0,38.0,50.0,55.0,48.0,51.0
23,A. Breuer,52,74,16,3. Liga,Saarbrücken,Germany,64.0,42.0,51.0,59.0,42.0,45.0
23,S. Diba,52,67,18,Super League,Servette,Senegal,71.0,43.0,48.0,52.0,45.0,64.0
23,S. Banozic,52,66,18,Allsvenskan,Häcken,Sweden,,,,,,
23,T. Geris,52,68,19,Bundesliga,Wattens,Austria,54.0,56.0,39.0,47.0,20.0,46.0
23,B. Roy,52,54,28,Super League,Mumbai City,India,,,,,,
23,J. Amissah,52,66,20,Championship,Sheffield United,Germany,,,,,,
23,J. Blunkell,52,61,18,League One,Wycombe Wanderers,England,,,,,,
23,S. Stanic-Floody,52,59,18,Premier Division,Drogheda United,Australia,59.0,48.0,49.0,52.0,30.0,52.0
23,J. Niedbała,52,66,18,Ekstraklasa,Piast Gliwice,Poland,63.0,40.0,51.0,49.0,43.0,50.0
23,J. Rajczykowski,52,72,17,Ekstraklasa,Raków Częstochowa,Poland,,,,,,
23,A. Longmire,52,60,22,Major League Soccer,Nashville SC,United States,63.0,25.0,29.0,29.0,53.0,64.0
23,M. Connelly,52,69,19,Premiership,Motherwell,Scotland,,,,,,
23,G. Beavers,52,76,17,Major League Soccer,Real Salt Lake,United States,,,,,,
23,Z. Guinan,52,70,18,League One,Cheltenham Town,England,62.0,51.0,37.0,47.0,16.0,54.0
23,D. Sala,52,72,17,Liga 1,Universitatea Craiova,Romania,61.0,36.0,47.0,50.0,47.0,53.0
23,A. Florescu,52,61,20,Liga 1,Argeş,Romania,72.0,51.0,40.0,52.0,19.0,46.0
23,D. Rența,52,66,18,Liga 1,Sepsi,Romania,61.0,36.0,44.0,46.0,50.0,58.0
23,D. Iordache,52,72,17,Liga 1,Rapid Bucuresti,Romania,68.0,46.0,47.0,52.0,55.0,62.0
23,C. Schmidt,52,61,20,2. Bundesliga,Jahn Regensburg,Germany,50.0,54.0,37.0,45.0,24.0,58.0
23,J. Carter,52,64,17,League One,Forest Green Rovers,England,76.0,37.0,40.0,52.0,44.0,46.0
23,H. Furayj,52,64,19,Pro League,Al Khaleej,Saudi Arabia,57.0,25.0,38.0,31.0,53.0,59.0
23,M. Al Dawsari,52,58,22,Pro League,Al Taawon,Saudi Arabia,,,,,,
23,A. Al Shammari,52,64,20,Pro League,Al Tai,Saudi Arabia,59.0,36.0,48.0,52.0,49.0,57.0
23,Lalchungnunga,52,62,21,Super League,East Bengal,India,70.0,28.0,40.0,44.0,51.0,65.0
23,W. Lakin,52,67,18,League One,Peterborough United,England,,,,,,
23,J. McManus,52,70,17,Premier Division,Bohemians,Republic of Ireland,67.0,37.0,45.0,49.0,49.0,56.0
23,C. Brann,52,69,19,League Two,Swindon Town,Republic of Ireland,,,,,,
23,A. Utiu,52,67,18,Liga 1,Hermannstadt,Romania,,,,,,
23,S. Anaku,52,60,21,Premiership,Dundee United,Uganda,54.0,58.0,40.0,49.0,18.0,45.0
23,J. Johnson,52,69,17,League One,Oxford United,England,67.0,45.0,50.0,53.0,47.0,58.0
23,M. Delyfer,52,69,17,Championship,Watford,England,61.0,35.0,49.0,52.0,48.0,50.0
23,Guo Yi,51,51,29,Super League,Meizhou Hakka,China PR,70.0,43.0,47.0,51.0,25.0,43.0
23,Cui Lin,51,55,24,Super League,Hebei CFFC,China PR,64.0,28.0,32.0,44.0,50.0,62.0
23,Wang Peng,51,56,24,Super League,Guangzhou R&F,China PR,66.0,43.0,52.0,53.0,43.0,51.0
23,S. Singh,51,55,26,Super League,Chennaiyin,India,70.0,26.0,32.0,36.0,47.0,67.0
23,S. Lynch,51,56,22,Premier Division,Sligo Rovers,Republic of Ireland,58.0,35.0,49.0,50.0,46.0,50.0
23,R. Kumar,51,56,25,Super League,Bengaluru,India,43.0,40.0,45.0,50.0,47.0,66.0
23,D. Bouah,51,63,20,Serie B,Reggina,Italy,57.0,26.0,42.0,47.0,46.0,53.0
23,Zhang Yu,51,67,19,Super League,Hebei CFFC,China PR,51.0,24.0,27.0,32.0,52.0,56.0
23,Baek Jong Beom,51,64,21,K League 1,Seoul,Korea Republic,,,,,,
23,C. Walls,51,66,19,Major League Soccer,SJ Earthquakes,United States,39.0,25.0,40.0,36.0,53.0,57.0
23,E. Ochoa,51,71,17,Major League Soccer,SJ Earthquakes,United States,,,,,,
23,Kim Jae Sung,51,60,22,K League 1,Ulsan,Korea Republic,60.0,45.0,52.0,53.0,38.0,55.0
23,J. O'Shaughnessy,51,66,19,League Two,Bradford City,Republic of Ireland,,,,,,
23,T. Campbell,51,68,20,Championship,Birmingham City,England,66.0,39.0,50.0,51.0,45.0,66.0
23,I. Vanlalruatfela,51,63,21,Super League,Odisha FC,India,62.0,42.0,51.0,53.0,38.0,43.0
23,W. Muirang,51,60,23,Super League,Bengaluru,India,54.0,24.0,29.0,33.0,51.0,64.0
23,A. Jones,51,66,20,Championship,Luton Town,England,61.0,23.0,33.0,46.0,47.0,57.0
23,Wang Huapeng,51,57,22,Super League,Changchun Yatai,China PR,64.0,23.0,32.0,37.0,52.0,59.0
23,Song Yue,51,51,30,Super League,Tianjin Teda,China PR,65.0,37.0,49.0,46.0,47.0,65.0
23,W. Blackmore,51,68,20,League One,Peterborough United,England,,,,,,
23,J. Arthur,51,61,19,League One,Exeter City,England,,,,,,
23,E. Bolton,51,68,20,League Two,AFC Wimbledon,England,74.0,42.0,51.0,54.0,43.0,51.0
23,J. Niemczyk,51,64,18,League One,Burton Albion,Poland,72.0,46.0,42.0,54.0,17.0,48.0
23,Zhao Jianbo,51,60,21,Super League,Dalian Professional,China PR,61.0,50.0,39.0,50.0,18.0,54.0
23,A. D'Silva,51,58,24,Super League,Hyderabad,India,56.0,51.0,39.0,48.0,17.0,61.0
23,Zhang Jiansheng,51,58,22,Super League,Dalian Professional,China PR,63.0,52.0,41.0,48.0,19.0,48.0
23,S. Ghosh,51,64,21,Super League,Kerala Blasters,India,78.0,48.0,39.0,54.0,23.0,51.0
23,Z. Al Jari,51,64,20,Pro League,Al Fateh,Saudi Arabia,52.0,30.0,30.0,33.0,50.0,61.0
23,J. Greene,51,67,19,Major League Soccer,DC United,United States,74.0,28.0,35.0,46.0,45.0,49.0
23,Kim Tae Yang,51,62,22,K League 1,Daegu,Korea Republic,50.0,52.0,35.0,46.0,17.0,53.0
23,F. Al Garzae,51,63,21,Pro League,Al Shabab,Saudi Arabia,68.0,49.0,43.0,53.0,23.0,53.0
23,F. Al Ghamdi,51,65,20,Pro League,Al Ittifaq,Saudi Arabia,53.0,41.0,49.0,54.0,50.0,45.0
23,C. Brady,51,73,18,Major League Soccer,Chicago Fire,United States,,,,,,
23,C. McLaughlin,51,59,20,Premier Division,Derry City,Republic of Ireland,69.0,47.0,39.0,54.0,18.0,42.0
23,Ruan Qilong,51,61,21,Super League,Beijing Guoan,China PR,60.0,26.0,30.0,32.0,53.0,56.0
23,Liu Jiahui,51,59,21,Super League,Henan Jianye,China PR,56.0,26.0,31.0,29.0,51.0,64.0
23,Zhang Xiangshuo,51,57,21,Super League,Shijiazhuang Ever Bright,China PR,63.0,38.0,47.0,48.0,47.0,57.0
23,I. Donasiyano,51,57,24,Major League Soccer,Nashville SC,Tanzania,57.0,40.0,52.0,56.0,33.0,48.0
23,R. Baker-Whiting,51,71,17,Major League Soccer,Seattle Sounders,United States,60.0,38.0,49.0,53.0,48.0,54.0
23,E. Dueñas,51,74,17,Major League Soccer,Los Angeles FC,Mexico,72.0,28.0,38.0,54.0,44.0,39.0
23,F. Chalupniczak,51,63,21,League Two,Sutton United,Poland,,,,,,
23,K. Kouassi,51,59,19,League Two,Sutton United,England,71.0,50.0,46.0,52.0,33.0,50.0
23,O. Al Othman,51,68,19,Pro League,Al Fateh,Saudi Arabia,79.0,44.0,43.0,52.0,19.0,34.0
23,B. Kelly,51,61,18,League Two,Rochdale,England,,,,,,
23,E. Taylor,51,65,19,League Two,Hartlepool United,England,71.0,42.0,46.0,53.0,41.0,43.0
23,E. Cox,51,67,18,A-League,Adelaide United,Australia,,,,,,
23,A. Davis,51,56,20,Premier Division,Drogheda United,Republic of Ireland,,,,,,
23,J. Sraha,51,68,19,League One,Barnsley,England,70.0,25.0,35.0,39.0,53.0,53.0
23,S. Al Toiawy,51,61,20,Pro League,Al Tai,Saudi Arabia,66.0,39.0,45.0,52.0,47.0,50.0
23,K. Thuntsane,51,63,22,Premier League,Orlando Pirates,South Africa,,,,,,
23,M. Al Hurayji,51,60,22,Pro League,Al Raed,Saudi Arabia,,,,,,
23,F. Al Mutairi,51,59,22,Pro League,Al Taawon,Saudi Arabia,68.0,40.0,49.0,53.0,41.0,52.0
23,M. Al Qahtani,51,66,19,Pro League,Al Hilal,Saudi Arabia,67.0,41.0,45.0,58.0,29.0,44.0
23,L. Hnamte,51,63,19,Super League,ATK Mohun Bagan,India,66.0,41.0,47.0,53.0,45.0,64.0
23,K. Craig,51,63,19,League One,Shrewsbury Town,England,63.0,26.0,35.0,44.0,50.0,65.0
23,M. Singh,51,61,21,Super League,NorthEast United,India,75.0,49.0,41.0,51.0,20.0,49.0
23,D. Toure,51,62,17,Premier Division,Shelbourne,Republic of Ireland,58.0,40.0,45.0,52.0,44.0,57.0
23,N. Tsakiris,51,74,17,Major League Soccer,SJ Earthquakes,United States,66.0,34.0,49.0,56.0,32.0,48.0
23,J. Orozco,51,74,18,Major League Soccer,Real Salt Lake,United States,59.0,27.0,29.0,31.0,50.0,62.0
23,H. McCarthy,51,66,20,A-League,Central Coast Mariners,Australia,75.0,44.0,47.0,50.0,24.0,45.0
23,R. Shabong,51,60,19,Super League,ATK Mohun Bagan,India,52.0,34.0,43.0,46.0,47.0,63.0
23,T. Jenkins,51,63,18,National League,Wrexham,England,66.0,44.0,47.0,49.0,41.0,53.0
23,Lee Won Woo,51,66,19,K League 1,Daegu,Korea Republic,43.0,33.0,37.0,39.0,50.0,57.0
23,P. Abimbola,51,65,18,League Two,Northampton Town,England,66.0,46.0,47.0,55.0,46.0,50.0
23,L. Gill,51,64,18,Premier Division,UCD,Republic of Ireland,64.0,50.0,44.0,51.0,26.0,45.0
23,L. Kugland,51,62,22,3. Liga,Meppen,Germany,55.0,30.0,42.0,49.0,46.0,53.0
23,D. Lipsiuc,51,65,16,Premier Division,St Patrick's,Republic of Ireland,63.0,48.0,48.0,53.0,35.0,49.0
23,E. Ovendale,51,61,17,League Two,Newport County,Wales,,,,,,
23,L. Billington,51,66,18,League Two,Crewe Alexandra,England,61.0,25.0,36.0,41.0,50.0,63.0
23,D. Ciezkowski,51,58,21,Serie A,Cremonese,Poland,,,,,,
23,Feng Shuaihang,51,59,21,Super League,Changchun Yatai,China PR,61.0,37.0,47.0,50.0,42.0,52.0
23,Yang Chenyu,51,58,23,Super League,Hebei CFFC,China PR,61.0,34.0,45.0,51.0,44.0,57.0
23,Liang Guoqiao,51,59,21,Super League,Hebei CFFC,China PR,62.0,29.0,32.0,45.0,49.0,54.0
23,Zheng Shengxiong,51,56,23,Super League,Guangzhou Evergrande,China PR,62.0,40.0,49.0,54.0,31.0,41.0
23,Li Jiaheng,51,58,21,Super League,Guangzhou Evergrande,China PR,49.0,55.0,35.0,46.0,17.0,58.0
23,Cao Xiaoyi,51,66,19,Super League,Wuhan Zall,China PR,69.0,26.0,32.0,47.0,48.0,48.0
23,B. Avila,51,63,21,Major League Soccer,Houston Dynamo,United States,63.0,50.0,41.0,57.0,23.0,48.0
23,J. Barlow,51,70,18,League One,Shrewsbury Town,England,66.0,44.0,47.0,54.0,43.0,58.0
23,Gou Junchen,51,51,32,Super League,Chengdu Qianbao,China PR,55.0,22.0,31.0,36.0,50.0,65.0
23,Li Yijia,51,56,21,Super League,Hangzhou,China PR,,,,,,
23,Wu Fei,51,51,32,Super League,Wuhan Three Towns,China PR,,,,,,
23,Zhang Hui,51,58,21,Super League,Wuhan Three Towns,China PR,66.0,44.0,48.0,50.0,37.0,39.0
23,J. Bramwell,51,61,18,League Two,Grimsby Town,England,58.0,29.0,37.0,41.0,49.0,61.0
23,X. Parke,51,69,18,League One,Shrewsbury Town,Saint Kitts and Nevis,,,,,,
23,A. Burnett,51,64,18,League One,Forest Green Rovers,England,,,,,,
23,G. Horbury,51,59,18,League Two,Harrogate Town,England,66.0,43.0,50.0,50.0,41.0,51.0
23,G. O'Donkor,51,64,17,League One,Oxford United,England,71.0,50.0,40.0,53.0,25.0,56.0
23,H. Richardson,51,61,18,League Two,Bradford City,England,,,,,,
23,A. Rühlemann,51,68,17,3. Liga,Hallescher FC,Germany,70.0,36.0,50.0,53.0,46.0,46.0
23,L. Temple,51,61,17,Premier Division,Shelbourne,Republic of Ireland,40.0,26.0,30.0,35.0,51.0,56.0
23,G. Hodgins,51,64,17,Premier Division,Shelbourne,Republic of Ireland,61.0,47.0,52.0,56.0,41.0,44.0
23,C. Donovan,51,60,21,Major League Soccer,Philadelphia Union,United States,53.0,51.0,40.0,50.0,34.0,56.0
23,Park Yong Hui,51,58,20,K League 1,Daegu,Korea Republic,67.0,37.0,39.0,54.0,31.0,54.0
23,E. Al Biladi,51,60,20,Pro League,Al Adalh,Saudi Arabia,61.0,40.0,48.0,51.0,49.0,59.0
23,V. Arong,51,59,17,Premier Division,Drogheda United,Nigeria,67.0,50.0,40.0,49.0,22.0,59.0
23,J. Haist,51,53,26,Premier Division,UCD,England,54.0,51.0,38.0,46.0,24.0,57.0
23,F. Junior Adjei,51,69,18,Allsvenskan,Värnamo,Ghana,64.0,50.0,43.0,54.0,23.0,45.0
23,A. Demir,51,56,25,Super Lig,Ümraniyespor,Turkey,,,,,,
23,K. Okoniewski,51,74,17,Ekstraklasa,Lechia Gdańsk,Poland,51.0,50.0,36.0,49.0,25.0,53.0
23,F. De Carvalho,51,71,18,Super League,Grasshopper,Switzerland,59.0,48.0,45.0,56.0,22.0,46.0
23,M. Al Abdullah,51,62,19,Pro League,Al Khaleej,Saudi Arabia,61.0,42.0,48.0,51.0,42.0,48.0
23,A. Chhetri,51,62,19,Super League,Goa,India,62.0,37.0,46.0,51.0,47.0,56.0
23,F. Eriksson,51,71,18,Allsvenskan,IFK Göteborg,Sweden,64.0,27.0,33.0,46.0,50.0,56.0
23,A. Librici,51,71,17,Jupiler Pro League,Sint-Truiden,Belgium,62.0,41.0,53.0,57.0,44.0,45.0
23,S. Oregel,51,73,17,Major League Soccer,Chicago Fire,United States,67.0,40.0,51.0,55.0,34.0,45.0
23,N. Bollado,51,67,17,League Two,Carlisle United,England,74.0,50.0,40.0,51.0,22.0,52.0
23,O. Lodziński,51,63,18,Ekstraklasa,Wisła Płock,Poland,,,,,,
23,A. Al Yousef,51,67,19,Pro League,Al Adalh,Saudi Arabia,68.0,51.0,40.0,51.0,19.0,49.0
23,I. Tolea,51,66,19,Liga 1,Petrolul 52,Romania,67.0,44.0,53.0,54.0,52.0,55.0
23,B. Filip,51,58,22,Liga 1,Botoşani,Romania,62.0,39.0,49.0,51.0,45.0,59.0
23,Ș. Tomache,51,68,18,Liga 1,Botoşani,Romania,,,,,,
23,H. Sofianu,51,67,18,Liga 1,U Craiova 1948,Romania,68.0,40.0,47.0,56.0,27.0,46.0
23,C. Albu,51,66,18,Liga 1,U Craiova 1948,Romania,63.0,40.0,52.0,52.0,37.0,50.0
23,R. Odada,51,60,21,Major League Soccer,Philadelphia Union,Kenya,60.0,33.0,48.0,49.0,48.0,55.0
23,I. Lucatelli,51,62,18,Serie B,Benevento,Italy,,,,,,
23,E. Corvi,51,58,21,Serie B,Parma,Italy,,,,,,
23,A. Moreno,51,67,19,Liga De Futbol Prof,Royal Pari,Bolivia,62.0,22.0,28.0,34.0,55.0,52.0
23,J. Beluli,51,70,18,Superliga,Horsens,Albania,68.0,52.0,36.0,53.0,17.0,36.0
23,B. Faraas,51,76,16,Eliteserien,HamKam,Norway,67.0,45.0,51.0,55.0,40.0,40.0
23,T. Stokes,51,67,17,League Two,Newport County,Wales,62.0,50.0,45.0,54.0,23.0,43.0
23,O. Al Mermish,51,64,18,Pro League,Al Ittihad,Saudi Arabia,,,,,,
23,Ș. Mușat,51,65,21,Liga 1,SSC Farul,Romania,,,,,,
23,M. Lutz,51,60,21,3. Liga,Waldhof Mannheim,Germany,63.0,24.0,37.0,36.0,50.0,59.0
23,Wang Zhen'ao,50,57,22,Super League,Dalian Professional,China PR,66.0,49.0,42.0,54.0,30.0,39.0
23,P. Singh,50,51,26,Super League,East Bengal,India,66.0,25.0,36.0,41.0,48.0,54.0
23,Huang Cong,50,54,25,Super League,Shandong Luneng,China PR,65.0,34.0,44.0,49.0,44.0,58.0
23,Chen Yuhao,50,67,20,Super League,Wuhan Zall,China PR,72.0,24.0,30.0,46.0,48.0,56.0
23,Lee Hak Yun,50,62,22,K League 1,Daegu,Korea Republic,,,,,,
23,A. Paul,50,53,27,Super League,ATK Mohun Bagan,India,,,,,,
23,N. Kumar,50,61,19,Super League,Odisha FC,India,,,,,,
23,A. Kumar,50,57,23,Super League,Hyderabad,India,,,,,,
23,Wen Da,50,61,22,Super League,Wuhan Zall,China PR,70.0,45.0,38.0,51.0,19.0,59.0
23,A. Abaz,50,63,20,Super League,Winterthur,Switzerland,,,,,,
23,L. Augustine,50,58,23,Super League,Bengaluru,India,80.0,40.0,46.0,51.0,26.0,51.0
23,Xu Yue,50,58,22,Super League,Shenzhen,China PR,68.0,38.0,49.0,55.0,48.0,50.0
23,Fu Yuncheng,50,55,23,Super League,Guangzhou R&F,China PR,54.0,21.0,28.0,31.0,51.0,63.0
23,S. Mitra,50,62,21,Super League,Chennaiyin,India,,,,,,
23,M. Hurais,50,56,25,Pro League,Al Batin,Saudi Arabia,,,,,,
23,D. Robson,50,63,20,League Two,Crawley Town,Wales,,,,,,
23,Sun Jianxiang,50,57,22,Super League,Shijiazhuang Ever Bright,China PR,,,,,,
23,J. Hannah,50,68,19,Championship,Middlesbrough,England,56.0,28.0,29.0,35.0,53.0,52.0
23,A. Shaikh,50,67,19,Super League,ATK Mohun Bagan,India,,,,,,
23,F. Valencia,50,75,17,Major League Soccer,Inter Miami,United States,65.0,49.0,42.0,54.0,23.0,30.0
23,J. Casas Jr.,50,70,19,Major League Soccer,Chicago Fire,United States,59.0,43.0,51.0,54.0,37.0,42.0
23,Yoon Suk Ju,50,65,20,K League 1,Sangju Sangmu,Korea Republic,55.0,35.0,47.0,49.0,46.0,51.0
23,M. Boudiaf,50,56,20,Premier Division,Drogheda United,Republic of Ireland,51.0,27.0,40.0,49.0,47.0,52.0
23,B. Redžić,50,70,19,Major League Soccer,Dallas,United States,69.0,48.0,41.0,52.0,27.0,44.0
23,M. Memet-Ali,50,55,21,Super League,Changchun Yatai,China PR,73.0,49.0,41.0,52.0,22.0,48.0
23,Hou Yu,50,60,21,Super League,Guangzhou Evergrande,China PR,59.0,40.0,46.0,44.0,47.0,57.0
23,Pang Jiajun,50,56,22,Super League,Hebei CFFC,China PR,,,,,,
23,K. Ablet,50,53,25,Super League,Dalian Professional,China PR,,,,,,
23,R. Mahon,50,62,19,Premiership,Motherwell,Republic of Ireland,65.0,49.0,40.0,52.0,24.0,41.0
23,C. Porter,50,62,20,Premier Division,Derry City,Republic of Ireland,47.0,42.0,50.0,46.0,44.0,48.0
23,M. Caputo,50,70,16,A-League,Melbourne City,Australia,65.0,50.0,39.0,49.0,23.0,50.0
23,L. Rudden,50,63,20,Premier Division,Finn Harps,Republic of Ireland,76.0,49.0,38.0,51.0,15.0,40.0
23,A. Rabeeh,50,61,21,Super League,Hyderabad,India,74.0,43.0,45.0,52.0,43.0,45.0
23,H. Wiles-Richards,50,66,20,Championship,Bristol City,England,,,,,,
23,A. Deu,50,58,21,A-League,Western United,South Sudan,52.0,26.0,27.0,39.0,50.0,55.0
23,A. Porter,50,61,20,League Two,Salford City,England,61.0,39.0,50.0,48.0,43.0,52.0
23,Wang Haoran,50,60,21,Super League,Henan Jianye,China PR,60.0,38.0,49.0,51.0,43.0,57.0
23,Chen Xiangyu,50,60,20,Super League,Shenzhen,China PR,52.0,48.0,39.0,45.0,19.0,45.0
23,J. Nieuwenhuizen,50,67,18,A-League,Melbourne City,Australia,,,,,,
23,E. Helgeland,50,69,18,Eliteserien,Haugesund,Norway,65.0,38.0,49.0,50.0,42.0,56.0
23,V. Solheim,50,69,17,Eliteserien,Haugesund,Norway,67.0,39.0,49.0,52.0,41.0,53.0
23,A. Murphy,50,67,17,Premier Division,St Patrick's,Republic of Ireland,77.0,48.0,50.0,55.0,43.0,55.0
23,G. Singh,50,65,18,Super League,Mumbai City,India,72.0,52.0,38.0,51.0,27.0,58.0
23,S. Tinubu,50,63,17,League Two,Stevenage,England,69.0,43.0,45.0,53.0,49.0,59.0
23,S. Suresh,50,63,21,Super League,Kerala Blasters,India,,,,,,
23,B. Varghese,50,60,22,Super League,Kerala Blasters,India,59.0,24.0,31.0,31.0,50.0,63.0
